Make,Model,Car_Age,Fuel_Type_RegularUnleaded,Fuel_Type_Premium,Fuel_Type_FlexFuel,Fuel_Type_Diesel,Fuel_Type_NaturalGas,Fuel_Type_Electric,Engine_HP,Engine_Cylinders,Transmission_Automatic,Transmission_Manual,Transmission_AutomatedManual,Transmission_DirectDrive,Transmission_Unknown,Drive_RearWheel,Drive_FrontWheel,Drive_AllWheel,Drive_FourWheel,Number_of_Doors,Market_Category_FactoryTuner,Market_Category_Luxury,Market_Category_Performance,Market_Category_High-Performance,Market_Category_Exotic,Market_Category_FlexFuel,Market_Category_Hybrid,Market_Category_Crossover,Market_Category_Hatchback,Market_Category_Diesel,Market_Category_N/A,VehicleStyle_Coupe,VehicleStyle_Convertible,VehicleStyle_Sedan,VehicleStyle_Wagon,VehicleStyle_4drHatchback,VehicleStyle_2drHatchback,VehicleStyle_4drSUV,VehicleStyle_PassengerMinivan,VehicleStyle_CargoMinivan,VehicleStyle_CrewCabPickup,VehicleStyle_RegularCabPickup,VehicleStyle_ExtendedCabPickup,VehicleStyle_2drSUV,VehicleStyle_CargoVan,VehicleStyle_ConvertibleSUV,VehicleStyle_PassengerVan,average_MPG,Popularity,MSRP_LogBase,MSRP_UnLogged
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,617,4.8309,67750
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,302,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7185,52300
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,577,8,1,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,617,5.0026,100600
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,577,8,1,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,617,5.0137,103200
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,302,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7185,52300
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,329,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.8119,64850
Mercedes-Benz,E-Class,9,0,0,0,1,0,0,195,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,617,4.7348,54300
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,617,4.7738,59400
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7878,61350
Mercedes-Benz,E-Class,9,0,0,0,1,0,0,195,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,617,4.7143,51800
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,617,4.7709,59000
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.7388,54800
Mercedes-Benz,E-Class,9,0,0,0,1,0,0,195,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,617,4.7143,51800
Mercedes-Benz,E-Class,9,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7948,62350
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.8000,63100
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,617,4.7774,59900
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.5,617,4.7774,59900
Mercedes-Benz,E-Class,8,0,0,0,1,0,0,195,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,617,4.7415,55150
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7251,53100
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,329,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.8169,65600
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,577,8,1,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,617,5.0073,101700
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7251,53100
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.7451,55600
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7340,54200
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,617,4.7803,60300
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7941,62250
Mercedes-Benz,E-Class,8,0,0,0,1,0,0,195,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,617,4.7415,55150
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,302,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.7451,55600
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,617,4.8370,68700
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,577,8,1,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,617,5.0183,104300
Mercedes-Benz,E-Class,8,0,0,0,1,0,0,195,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,617,4.7214,52650
Mercedes-Benz,E-Class,8,0,0,0,1,0,0,195,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,617,4.7214,52650
Mercedes-Benz,E-Class,8,0,1,0,0,0,0,329,6,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.7536,56700
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7966,62600
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,241,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,617,4.7376,54650
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,241,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,617,4.7376,54650
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,329,6,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,617,4.7563,57050
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,241,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,617,4.7173,52150
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,241,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,617,4.7173,52150
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,329,6,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,617,4.7368,54550
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,617,4.7828,60650
Mercedes-Benz,E-Class,7,0,1,0,0,0,0,402,8,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,617,4.8395,69100
Volkswagen,e-Golf,9,0,0,0,0,0,1,115,,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.5,873,4.5244,33450
Volkswagen,e-Golf,9,0,0,0,0,0,1,115,,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.5,873,4.5496,35445
Volkswagen,e-Golf,8,0,0,0,0,0,1,115,,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.5,873,4.4623,28995
Volkswagen,e-Golf,8,0,0,0,0,0,1,115,,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.5,873,4.5514,35595
Ford,E-Series Van,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.4978,31460
Ford,E-Series Van,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4254,26630
Ford,E-Series Van,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4414,27630
Ford,E-Series Van,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4622,28985
Ford,E-Series Van,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4447,27840
Ford,E-Series Van,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.4852,30560
Ford,E-Series Van,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4366,27325
Ford,E-Series Van,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.4981,31485
Ford,E-Series Van,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4792,30145
Ford,E-Series Van,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4592,28785
Ford,E-Series Van,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5657,4.4555,28540
Ford,E-Series Van,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.5103,32385
Ford,E-Series Van,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,5657,4.4564,28600
Ford,E-Series Van,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.5153,32760
Ford,E-Series Van,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,5657,4.4780,30060
Ford,E-Series Van,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,5657,4.4972,31420
Ford,E-Series Van,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5657,4.5271,33660
Ford,E-Series Van,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.5,5657,4.4744,29815
Ford,E-Series Wagon,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.4588,28760
Ford,E-Series Wagon,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5355,34320
Ford,E-Series Wagon,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5517,35620
Ford,E-Series Wagon,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5335,34160
Ford,E-Series Wagon,12,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.4942,31200
Ford,E-Series Wagon,12,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5032,31855
Ford,E-Series Wagon,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5471,35245
Ford,E-Series Wagon,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5628,36545
Ford,E-Series Wagon,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5157,32785
Ford,E-Series Wagon,11,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5451,35085
Ford,E-Series Wagon,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.4692,29455
Ford,E-Series Wagon,11,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.5038,31900
Ford,E-Series Wagon,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.5142,32675
Ford,E-Series Wagon,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5719,37320
Ford,E-Series Wagon,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5565,36020
Ford,E-Series Wagon,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5546,35860
Ford,E-Series Wagon,10,0,0,1,0,0,0,255,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5657,4.5258,33560
Ford,E-Series Wagon,10,0,0,1,0,0,0,225,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,5657,4.4804,30230
Mercedes-Benz,E55 AMG,25,1,0,0,0,0,0,349,8,1,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,617,3.7692,5878
Mercedes-Benz,E55 AMG,24,1,0,0,0,0,0,349,8,1,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,617,3.7868,6120
Toyota,ECHO,21,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0324,10775
Toyota,ECHO,21,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0635,11575
Toyota,ECHO,21,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0105,10245
Toyota,ECHO,21,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0432,11045
Toyota,ECHO,20,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0368,10885
Toyota,ECHO,20,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0676,11685
Toyota,ECHO,20,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0475,11155
Toyota,ECHO,20,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0152,10355
Toyota,ECHO,19,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0408,10985
Toyota,ECHO,19,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0513,11255
Toyota,ECHO,19,1,0,0,0,0,0,108,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2031,4.0713,11785
Toyota,ECHO,19,1,0,0,0,0,0,108,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2031,4.0193,10455
Mitsubishi,Eclipse Spyder,14,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,436,4.4440,27799
Mitsubishi,Eclipse Spyder,14,0,0,0,0,0,0,265,6,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,436,4.5132,32599
Mitsubishi,Eclipse Spyder,13,0,0,0,0,0,0,265,6,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,436,4.5132,32599
Mitsubishi,Eclipse Spyder,13,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,436,4.4471,27999
Mitsubishi,Eclipse Spyder,12,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,436,4.4518,28299
Mitsubishi,Eclipse Spyder,12,0,0,0,0,0,0,265,6,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,436,4.5132,32599
Mitsubishi,Eclipse Spyder,12,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,436,4.4471,27999
Mitsubishi,Eclipse,14,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.5,436,4.3927,24699
Mitsubishi,Eclipse,14,1,0,0,0,0,0,162,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,436,4.3159,20699
Mitsubishi,Eclipse,14,0,0,0,0,0,0,265,6,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,436,4.4637,29089
Mitsubishi,Eclipse,14,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.5,436,4.3364,21699
Mitsubishi,Eclipse,14,0,0,0,0,0,0,265,6,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.5,436,4.4485,28089
Mitsubishi,Eclipse,13,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,436,4.3927,24699
Mitsubishi,Eclipse,13,1,0,0,0,0,0,162,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,436,4.3010,19999
Mitsubishi,Eclipse,13,1,0,0,0,0,0,162,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,436,4.2787,18999
Mitsubishi,Eclipse,13,0,0,0,0,0,0,265,6,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,436,4.4637,29089
